tweet,label
"['accord', 'economic', 'policy', 'institute', 'ceo', 'pay', 'american', 'firm', 'rise', 'stun', 'percent', 'compare', 'growth', 'worker', 'compensation', 'period', 'adjust', 'inflation', 'ave', 'ceo', 'pay', 'top', 'yous', 'company', 'mil']",0
"['hey', 'wisconsin', 'think', 'sound', 'like', 'fund', 'raise', 'go', 'really', 'well', 'beat', 'ryan', 'intrigue', 'positive', 'messaging']",1
"['joseph', 'sally', 'scott', 'rivera', 'francis', 'bile', 'ck', 'derek', 'lay', 'chicago', 'board', 'education', 'testify', 'opposition', 'hb']",1
"['many', 'job', 'open', 'texas', 'many', 'die', 'void', 'need', 'people', 'want', 'come', 'motivate', 'obviously', 'look', 'job']",0
"['k', 'job', 'open', 'work', 'texas', 'com', 'alone', 'possibly', 'thousand', 'small', 'business', 'texas', 'tribune', 'note', 'tx', 'unemployment', 'high', 'last', 'may', 'june', 'job', 'become', 'available', 'supplemental', 'benefit', 'need']",1
"['please', 'tell', 'job', 'opening', 'lay', 'local', 'texas', 'company', 'work', 'outsourced', 'india', 'save', 'money', 'take', 'month', 'search', 'work', 'even', 'get', 'interview', 'year', 'experience', 'please', 'tell']",0
"['let', 'u', 'find', 'dream', 'therapy', 'job', 'currently', 'hundreds', 'job', 'opening', 'hawaii', 'florida', 'texas', 'california']",1
"['amount', 'job', 'open', 'texas', 'explain', 'still', 'need', 'supplemental', 'unemployment', 'truly', 'understand', 'many', 'open', 'void', 'people', 'complain', 'still', 'need', 'unemployment', 'eviction', 'moratorium']",0
"['job', 'opening', 'texas', 'unemployed']",0
"['year', 'run', 'total', 'loss', 'job', 'open', 'texas', 'tech', 'hardy', 'ryan', 'st', 'peter']",1
"['hour', 'firm', 'iowa', 'city', 'add', 'job', 'year', 'say', 'new', 'opening', 'entrylevel', 'firsttime', 'job', 'changer']",0
"['recent', 'spike', 'meth', 'use', 'unique', 'san', 'francisco', 'city', 'around', 'country', 'face', 'crisis', 'meth', 'fuel', 'overdoses', 'meth', 'turn', 'overdose', 'death', 'opioid', 'painkiller', 'nationally', 'must', 'open', 'drug', 'sober', 'center', 'implement']",0
"['thank', 'heather', 'many', 'sad', 'story', 'san', 'francisco', 'fail', 'child', 'every', 'age', 'every', 'level', 'baby', 'murder', 'result', 'policy', 'disaster', 'sf', 'unified', 'school', 'board', 'young', 'adult', 'die', 'drug', 'overdose', 'preston', 'land']",1
"['san', 'francisco', 'give', 'away', 'clean', 'needle', 'drug', 'addict', 'shoot', 'overdose', 'die', 'logic', 'responsible', 'many', 'death', 'annually']",0
"['friend', 'mine', 'die', 'week', 'drug', 'overdose', 'roommate', 'san', 'francisco', 'full', 'life', 'make', 'everyone', 'laugh', 'bring', 'playfulness', 'others', 'create', 'group', 'flow', 'experience', 'mourn', 'sit', 'grief', 'week', 'wish', 'know', 'trouble']",1
"['void', 'drug', 'overdoses', 'kill', 'people', 'san', 'francisco', 'coronavirus', 'pandemic', 'shut', 'city', 'accelerate', 'exodus', 'kill', 'overdose', 'death', 'rate', 'even', 'bad']",1
"['hey', 'chest', 'get', 'overdose', 'site', 'ya', 'call', 'city', 'san', 'francisco', 'clean', 'street', 'prosecute', 'drug', 'dealer', 'shoplifter', 'criminal', 'job', 'step', 'someone', 'else', 'enforce', 'law']",0
"['san', 'francisco', 'high', 'rate', 'drug', 'overdose', 'death', 'per', 'anyone', 'deal', 'fentanyl', 'hold', 'attempt', 'murder', 'charge', 'time', 'lock', 'dealer', 'stop', 'catch', 'release']",0
"['hey', 'son', 'death', 'trivial', 'asshole', 'boy', 'sca', 'g', 'trivia', 'son', 'oscar', 'die', 'drug', 'overdose', 'san', 'francisco']",1
"['suppose', 'die', 'alone', 'overdose', 'sort', 'motel', 'whre', 'fuck', 'runnin', 'drug', 'store', 'mac', 'miller', 'san', 'francisco']",1
"['singer', 'bradley', 'well', 'sublime', 'find', 'dead', 'san', 'francisco', 'motel', 'room', 'drug', 'overdose']",0
"['day', 'rock', 'sex', 'pistol', 'sid', 'vicious', 'fell', 'thru', 'glass', 'door', 'san', 'francisco', 'hotel', 'take', 'drug', 'overdose', 'rush', 'hospital']",1
"['san', 'francisco', 'drug', 'overdoses', 'people', 'die', 'drug', 'overdose', 'void']",1
"['drug', 'overdose', 'address', 'n', 'nested', 'ave', 'san', 'francisco', 'ave', 'time', 'scanner']",0
"['people', 'kill', 'drug', 'overdose', 'san', 'francisco', 'democrat', 'get', 'shutdown', 'void', 'virus', 'black', 'black', 'crime', 'serious', 'democrat', 'virus', 'matter', 'democrat', 'party', 'dangerous', 'void', 'virus']",0
"['professional', 'overdose', 'prevention', 'sit', 'allow', 'people', 'use', 'substance', 'use', 'safely', 'medical', 'supervision', 'recent', 'task', 'force', 'city', 'san', 'francisco', 'find', 'ops', 'would', 'cut', 'hospital', 'stay', 'emergency', 'medical', 'service', 'due', 'injection', 'drug', 'use']",1
"['comparison', 'drug', 'overdose', 'death', 'outpace', 'delta', 'variant', 'death', 'x', 'san', 'francisco']",0
"['live', 'san', 'francisco', 'void', 'death', 'since', 'march', 'drug', 'overdose', 'death', 'rise', 'drug', 'overdose', 'death', 'january', 'frustrate', 'look', 'holistically']",1
"['san', 'francisco', 'county', 'drug', 'overdose', 'death', 'void', 'death']",1
"['break', 'new', 'number', 'san', 'francisco', 'medical', 'examiner', 'office', 'show', 'people', 'two', 'every', 'day', 'die', 'drug', 'overdose', 'first', 'eight', 'month', 'year', 'four', 'time', 'many', 'people', 'die', 'void', 'san', 'francisco']",1
"['advocate', 'make', 'science', 'base', 'objective', 'choice', 'people', 'die', 'void', 'san', 'francisco', 'multiple', 'month', 'meanwhile', 'school', 'remain', 'closed', 'drug', 'overdose', 'death', 'skyrocket', 'year', 'lockdown']",1
"['british', 'broadcasting', 'corporation', 'news', 'report', 'san', 'francisco', 'drug', 'overdose', 'death', 'void']",1
"['point', 'tweet', 'shit', 'hole', 'know', 'san', 'francisco', 'drug', 'overdose', 'problem']",1
"['someone', 'remind', 'many', 'documented', 'case', 'drug', 'overdose', 'death', 'san', 'francisco']",0
"['verge', 'famous', 'hacker', 'barney', 'jack', 'death', 'rule', 'drug', 'overdose', 'san', 'francisco', 'medical', 'examiner', 'office', 'rule', 'thes']",1
"['san', 'francisco', 'center', 'democrat', 'politics', 'nearly', 'overdose', 'death', 'per', 'west', 'virginia', 'sadly', 'biden', 'people', 'like', 'yglesias', 'want', 'san', 'francisco', 'drug', 'policy', 'every', 'community']",1
"['boarder', 'fuck', 'realize', 'san', 'francisco', 'people', 'die', 'drug', 'overdose', 'void', 'correct', 'yet', 'want', 'open', 'boarder', 'allow', 'drug', 'stream', 'boarder', 'stay', 'care', 'health', 'buddy', 'boy']",0
"['san', 'francisco', 'drug', 'overdose', 'death', 'far', 'outpace', 'citys', 'void', 'death', 'count', 'problem', 'gotten', 'bad', 'drug', 'overdose', 'death', 'far', 'outpace', 'death', 'void', 'death', 'california', 'city']",0
"['san', 'francisco', 'pace', 'almost', 'drug', 'overdose', 'death', 'fentanyl', 'drug', 'cause', 'majority']",0
"['sex', 'pistol', 'sid', 'vicious', 'fell', 'glass', 'door', 'san', 'francisco', 'hotel', 'take', 'drug', 'overdose', 'rush', 'hospital']",1
"['sex', 'pistol', 'sid', 'vicious', 'fell', 'glass', 'door', 'san', 'francisco', 'hotel', 'take', 'drug', 'overdose', 'rush', 'hospital', 'chers', 'divorce', 'gregg', 'mailman', 'finalize']",0
"['sex', 'pistol', 'sid', 'vicious', 'fell', 'glass', 'door', 'san', 'francisco', 'hotel', 'take', 'drug', 'overdose', 'rush', 'hospital']",1
"['pelosi', 'harris', 'hometown', 'drug', 'overdoses', 'kill', 'people', 'san', 'francisco', 'coronavirus', 'pandemic', 'shut', 'city', 'accelerate', 'exodus', 'kill', 'few', 'overdose', 'death', 'rate', 'even', 'bad']",1
"['three', 'time', 'many', 'death', 'drug', 'overdose', 'void', 'city', 'san', 'francisco']",1
"['apparently', 'virginia', 'promote', 'homegrown', 'marijuana', 'use', 'instead', 'dispensaries', 'new', 'law', 'come', 'effect', 'like']",1
"['excite', 'announce', 'new', 'normal', 'project', 'cruel', 'consequence', 'portrait', 'misguide', 'law', 'curated', 'virginia', 'normal', 'member', 'tamara', 'pretzel', 'cruel', 'consequence', 'aim', 'promote', 'awareness', 'collateral', 'consequence', 'marijuana', 'conviction', 'need', 'help']",1
"['food', 'black', 'live', 'matter', 'billion', 'direct', 'debt', 'relief', 'payment', 'authorize', 'american', 'rescue', 'plan', 'stymie', 'lawsuit', 'white', 'farmer', 'check', 'cut']",0
"['vote', 'american', 'rescue', 'plan', 'would', 'give', 'agriculture', 'support', 'farmer']",0
"['exactly', 'mislead', 'article', 'state', 'black', 'farmer', 'receive', 'funding', 'american', 'rescue', 'plan', 'widen', 'plan', 'democrat', 'support']",0
"['american', 'rescue', 'plan', 'get', 'ready', 'whole', 'bunch', 'farmer', 'restaurant', 'owner', 'identify', 'woman']",0
"['american', 'rescue', 'plan', 'billion', 'dollar', 'black', 'farmer', 'relief', 'immigrant', 'protection', 'native', 'american', 'land', 'end', 'keystone', 'pipeline', 'billion', 'student', 'loan', 'forgiven', 'childhood', 'poverty', 'reduce', 'much']",1
"['rescue', 'plan', 'democratic', 'poorly', 'run', 'citys', 'money', 'illegal', 'immigrant', 'reparation', 'black', 'farmer', 'loan', 'value', 'please', 'explain', 'good', 'american', 'people', 'moron']",0
"['trade', 'war', 'bankrupt', 'many', 'farmer', 'lead', 'many', 'suicide', 'dangerous', 'pesticide', 'herbicide', 'allow', 'trump', 'epa', 'illness', 'death', 'american', 'rescue', 'plan', 'offer', 'help', 'farmer', 'vote']",0
"['gop', 'care', 'country', 'american', 'people', 'veteran', 'farmer', 'child', 'economy', 'economic', 'future', 'get', 'u', 'pandemic', 'would', 'vote', 'favor', 'american', 'rescue', 'plan', 'clear', 'care']",0
"['million', 'american', 'rescue', 'plan', 'support', 'farmer', 'agriculture', 'none', 'go', 'white', 'farmer']",1
"['farmer', 'color', 'receive', 'small', 'share', 'void', 'farm', 'aid', 'addition', 'longstanding', 'widespread', 'discrimination', 'face', 'american', 'rescue', 'plan', 'include', 'fund', 'support', 'farmer', 'color']",0
"['gop', 'care', 'country', 'american', 'people', 'veteran', 'school', 'farmer', 'economy', 'economic', 'future', 'get', 'u', 'pandemic', 'would', 'vote', 'favor', 'american', 'rescue', 'plan', 'would', 'want', 'delay', 'relief', 'clear', 'care']",1
"['please', 'lump', 'farmer', 'together', 'u', 'believe', 'help', 'others', 'believe', 'government', 'role', 'better', 'life', 'believe', 'tax', 'mega', 'earner', 'thrill', 'american', 'rescue', 'plan', 'pass']",1
"['federal', 'judge', 'halt', 'billion', 'worth', 'debt', 'relief', 'target', 'black', 'disadvantage', 'farmer', 'widens', 'american', 'rescue', 'plan']",0
"['democrat', 'ban', 'white', 'farmer', 'federal', 'void', 'relief', 'program', 'provision', 'democrats', 'specifically', 'write', 'american', 'rescue', 'plan', 'push', 'blur', 'vision', 'social', 'equity', 'provide', 'relief', 'farmer', 'base', 'color', 'skin']",0
"['gop', 'care', 'country', 'american', 'people', 'veteran', 'farmer', 'school', 'economy', 'economic', 'future', 'get', 'u', 'pandemic', 'would', 'vote', 'favor', 'american', 'rescue', 'plan', 'would', 'want', 'delay', 'relief', 'clear', 'care']",1
"['complete', 'phony', 'ad', 'farmer', 'campaign', 'talk', 'need', 'broadband', 'vote', 'vote', 'american', 'rescue', 'plan', 'hes', 'oligarch', 'strong', 'case', 'could', 'make', 'hate', 'constituent']",0
"['mean', 'government', 'strike', 'grant', 'assistance', 'give', 'socially', 'disadvantaged', 'rancher', 'farmer', 'place', 'american', 'rescue', 'plan', 'even', 'construct']",0
"['wrong', 'horribly', 'wrong', 'actually', 'institutional', 'racism', 'socialist', 'democrat', 'try', 'legalize', 'passing', 'american', 'rescue', 'plan', 'act', 'exclude', 'help', 'white', 'farmer', 'yes', 'institutional', 'systemic', 'racist', 'create', 'democrat']",1
"['everyone', 'know', 'block', 'highway', 'stop', 'global', 'warming', 'also', 'know', 'mob', 'block', 'highway', 'street', 'also', 'end', 'racism']",0
"['talk', 'build', 'new', 'demand', 'place', 'require', 'lot', 'highway', 'sewer', 'power', 'grid', 'well', 'serve', 'transit', 'much', 'demand', 'base', 'racism', 'eg', 'want', 'live', 'city']",0
"['small', 'town', 'iowa', 'people', 'black', 'realize', 'highway', 'build', 'run', 'traditionally', 'black', 'neighborhood', 'take', 'time', 'see', 'racism', 'everywhere']",1
"['like', 'mock', 'racism', 'tree', 'bird', 'math', 'highway', 'like', 'everything', 'take', 'far', 'racism', 'joke', 'yet', 'make', 'like', 'sad']",0
"['clearly', 'racism', 'bulldoze', 'black', 'neighborhood', 'highways', 'clearly', 'racism', 'ensure', 'black', 'family', 'could', 'get', 'mortgage', 'certain', 'area', 'deprive', 'generational', 'wealth', 'others', 'experience', 'coincidence']",1
"['house', 'suburban', 'america', 'white', 'picket', 'fence', 'racist', 'democrat', 'believe', 'multifamily', 'zone', 'key', 'combat', 'climate', 'control', 'racism', 'build', 'highway', 'get', 'ready', 'inner', 'city', 'come', 'suburb']",0
"['enough', 'racism', 'card', 'people', 'afraid', 'violence', 'gang', 'shoot', 'highway', 'car', 'jack', 'ethic', 'think', 'diversity']",1
"['allow', 'build', 'lane', 'highway', 'side', 'cure', 'sexism', 'racism', 'already', 'cure', 'call', 'democrat', 'party', 'bestie']",1
"['curated', 'set', 'fact', 'racism', 'present', 'specifically', 'highways', 'redline', 'conclusion', 'thus', 'racism', 'currently', 'omnipresent', 'contagion', 'shape', 'every', 'aspect', 'society', 'see', 'gap', 'logic']",0
"['wild', 'people', 'forget', 'america', 'literally', 'build', 'racism', 'people', 'get', 'mad', 'highway', 'run', 'thru', 'poor', 'city', 'natural', 'food', 'store', 'poor', 'neighborhood', 'police', 'presence', 'large', 'area', 'housing', 'issue', 'america', 'racism']",1
"['go', 'neutralize', 'racism', 'build', 'highway', 'bridge', 'honest', 'goodness', 'administration', 'bad', 'thing', 'happen', 'country']",1
"['yes', 'true', 'case', 'designer', 'drive', 'highway', 'black', 'neighborhood', 'poor', 'road', 'design', 'racism', 'whitebread', 'victim', 'racism']",1
"['tx', 'racism', 'gun', 'drive', 'mile', 'per', 'hour', 'highway']",1
"['wow', 'never', 'really', 'notice', 'highway', 'hurt', 'nature', 'heavily', 'many', 'green', 'city', 'look', 'gray', 'empty', 'sad', 'true', 'also', 'divide', 'people', 'promote', 'racism', 'city', 'also', 'mean', 'increased', 'hate', 'rich', 'poor', 'place', 'could', 'good', 'idea']",1
"['collapse', 'bridge', 'break', 'wall', 'highway', 'poison', 'water', 'underfunded', 'public', 'school', 'certainly', 'rule', 'law', 'free', 'election', 'let', 'u', 'get', 'republican', 'party', 'back', 'soul', 'racism', 'misogyny', 'homophobia', 'white', 'supremacy']",0
"['urban', 'highway', 'reminder', 'white', 'supremacy', 'continuously', 'inflict', 'economic', 'social', 'environmental', 'pain', 'neighborhood', 'like', 'mine', 'like', 'monument', 'racism', 'must', 'remove']",0
"['inside', 'infrastructure', 'bill', 'money', 'dedicate', 'fix', 'racism', 'physically', 'build', 'highway', 'get', 'ready', 'recoat', 'lane', 'house', 'always', 'go', 'home', 'depot', 'order', 'bucket', 'full', 'racism', 'yep']",1
"['hell', 'everything', 'symbol', 'racism', 'even', 'highways', 'numnuts', 'homosexual', 'butting', 'say']",0
"['robert', 'moses', 'highway', 'bridge', 'design', 'build', 'base', 'racism', 'myth', 'moron', 'back', 'time', 'period', 'speak', 'state', 'newyork', 'white', 'state', 'maine', 'fact', 'facts', 'matter', 'de', 'men', 'central', 'intelligence', 'agency', 'joe']",0
"['idea', 'give', 'hitler', 'state', 'racism', 'concentration', 'camp', 'gym', 'b', 'gas', 'immigration', 'asshole', 'ness', 'idea', 'hitler', 'give', 'interstate', 'highway', 'boy', 'scout']",1
"['agree', 'completely', 'problem', 'old', 'suburbs', 'white', 'flight', 'highway', 'fact', 'symptom', 'root', 'systemic', 'racism']",0
"['twice', 'many', 'child', 'border', 'patrol', 'custody', 'biden', 'trump', 'peak', 'trump', 'cruel', 'one', 'right']",1
"['furthermore', 'right', 'border', 'crisis', 'long', 'joe', 'biden', 'kamala', 'harris', 'few', 'kid', 'custody', 'big', 'win', 'lot', 'border', 'patrol', 'agent', 'complain', 'vote', 'trump']",0
"['border', 'crisis', 'start', 'trump', 'biden', 'administration', 'rebuild', 'system', 'completely', 'decimate', 'trump', 'widen', 'leadership', 'number', 'kid', 'border', 'patrol', 'custody', 'drop', 'month', 'think']",1
"['florida', 'rep', 'matt', 'get', 'literally', 'person', 'vote', 'antihuman', 'traffic', 'bill']",0
"['reminds', 'matt', 'get', 'end', 'vote', 'antihuman', 'traffic', 'bill', 'know', 'vote', 'happen', 'day', 'make', 'wonder', 'josh', 'valley', 'objection', 'one', 'something', 'hide', 'well']",0
"['yous', 'rep', 'matt', 'get', 'lone', 'vote', 'house', 'antihuman', 'traffic', 'bill']",1
"['reap', 'sow', 'durham', 'find', 'nothing', 'hunter', 'biden', 'cop', 'russian', 'intelligence', 'opo', 'nothing', 'burger', 'matt', 'get', 'florida', 'man', 'get', 'deserve', 'member', 'congress', 'vote', 'antihuman', 'traffic', 'bill', 'quack', 'like', 'duck']",1
"['retweet', 'recap', 'matt', 'get', 'yearold', 'drunk', 'adopt', 'restore', 'yearold', 'boy', 'cuba', 'subtle', 'reminder', 'matt', 'get', 'sole', 'vote', 'antihuman', 'traffic', 'bill']",1
"['yous', 'rep', 'matt', 'get', 'lone', 'vote', 'house', 'antihuman', 'traffic', 'bill']",0
"['matt', 'get', 'must', 'want', 'offend', 'someone', 'vote', 'antihuman', 'traffic', 'bill', 'either', 'make', 'much', 'money', 'trade']",1
"['matt', 'get', 'defend', 'lone', 'vote', 'antihuman', 'traffic', 'bill', 'right', 'christians', 'family', 'value', 'fake', 'turd', 'person', 'actually', 'vote', 'antihuman', 'traffic', 'bill', 'mean', 'love', 'god', 'ask', 'creep', 'ed']",0
"['matt', 'get', 'vote', 'anti', 'human', 'traffic', 'bill', 'want', 'hunt', 'anti', 'fascist', 'murder', 'totally', 'cool', 'w', 'white', 'supremacist']",1
"['vote', 'count', 'antihuman', 'traffic', 'bill', 'actually', 'matt', 'get', 'lone', 'voter']",0
"['one', 'huh', 'matt', 'matt', 'get', 'defend', 'lone', 'vote', 'antihuman', 'traffic', 'bill']",1
